hash,author,date,repo,subject,project,confidence,automated
648a2137391eeb65e7cdcffb2d90fa22bc8ffc08,Remko Huisman,2025-03-24T16:33:15+01:00,opencatalogi,Merge pull request #229 from ConductionNL/feature/publication-files-pagination,14283/119/02,high,true
7a665ea2828377303282395ee3e5488586f0411c,Remko,2025-03-24T14:08:44+01:00,opencatalogi,Updated pagination,14283/119/02,low,false
44f0d9a6b2db13e486ff5d5af2a11be3f9279400,Alex,2025-03-20T13:43:20+01:00,opencatalogi,Merge pull request #228 from ConductionNL/feature/WOO-284/catalogi-bug-solved,14283/119/02,high,true
512a326b24c81bcc44dc740c9005c50a97b58966,Alex Rekachynskyi,2025-03-20T13:00:48+01:00,opencatalogi,Merge remote-tracking branch 'origin/development' into feature/WOO-284/catalogi-bug-solved,14283/119/02,high,true
fb5047995fdbf2b986d47b1c018044ff76f26d5e,Alex Rekachynskyi,2025-03-20T12:16:30+01:00,opencatalogi,"Main page publication create form, catalogi bug solved",14283/119/02,high,false
e6765783de1d983a7dbd53607eb946848e93cb98,Remko Huisman,2025-03-20T11:34:04+01:00,opencatalogi,Merge pull request #227 from ConductionNL/cleanup,14283/119/02,low,true
f9208b3dccad62b541de4b8bd9e6415ce0a536d6,Remko,2025-03-20T11:01:53+01:00,opencatalogi,Small fixes,14283/119/02,low,false
0135fa1121fb84951c377970342dc41588a29be0,Wilco Louwerse,2025-03-18T16:15:56+01:00,opencatalogi,Merge pull request #225 from ConductionNL/feature/VSC-205/export-xml,14283/119/02,high,true
f4c65a2f6c5eb7e255295050441adaa4849d3adf,Wilco Louwerse,2025-03-18T16:13:41+01:00,opencatalogi,Update some of the getters to return object/null,14283/119/02,low,false
da3edcc47c8d9165eeb8357d53ad6b3f71bf1907,Thijn,2025-03-18T11:11:40+01:00,opencatalogi,Merge pull request #226 from ConductionNL/feature/WOO-277/filtered-data-shown,14283/119/02,high,true
334a977e9384f14778cab02d97b63bb540b4f94b,Alex Rekachynskyi,2025-03-18T11:10:42+01:00,opencatalogi,parameter name fixed,14283/119/02,low,false
cea2f6aa55c1c163867afe89356f3e92be04c78d,Alex Rekachynskyi,2025-03-17T17:05:23+01:00,opencatalogi,"Overlaying inputs fixed, buttons spacing increased",14283/119/02,low,false
93d12c9a2756e97a0a14aa008ea1fd1cac46fa8f,Alex Rekachynskyi,2025-03-17T16:59:23+01:00,opencatalogi,Only the data that is filled will be shown,14283/119/02,low,false
3ddeb975db95f5fb9fcae04c1f8f2eb19b6f7462,rubenvdlinde,2025-03-15T10:20:54+00:00,opencatalogi,deploy: fce63519e769d7dab0ecd32fdb9b6997a7d04724,14283/119/02,low,true
fce63519e769d7dab0ecd32fdb9b6997a7d04724,Ruben van der Linde,2025-03-15T11:19:15+01:00,opencatalogi,Move api to proper possition,14283/119/02,low,false
55df9fb03f39f936becc658b760e2f8fb2093298,Ruben van der Linde,2025-03-15T00:46:58+01:00,opencatalogi,Add lock,14283/120/02,high,false
0c3e3cb0056db589cec8b31bdab9689f9d2aab5b,Ruben van der Linde,2025-03-15T00:25:51+01:00,opencatalogi,Update to docusarus 3,14283/119/02,low,false
f7effbd01d8b5369420d964540300545cc5266eb,rubenvdlinde,2025-03-14T16:09:05+00:00,opencatalogi,deploy: 1ff22e06336a262fb4ec60c281ac836cac7996b8,14283/119/02,low,true
1ff22e06336a262fb4ec60c281ac836cac7996b8,Ruben van der Linde,2025-03-14T17:07:26+01:00,opencatalogi,COntributing op de juiste plaats zetten,14283/119/02,low,false
6b46cb2e567fedced6e42ef3f0d5a51fa9b47087,rubenvdlinde,2025-03-14T16:03:29+00:00,opencatalogi,deploy: eca927c3444288572e6f9e67c88d762d361e0ae3,14283/119/02,low,true
eca927c3444288572e6f9e67c88d762d361e0ae3,Ruben van der Linde,2025-03-14T17:01:54+01:00,opencatalogi,Try to fix it,14283/119/02,low,false
81a5045f15c4ef4d3103c7af32919b954c3b20a0,rubenvdlinde,2025-03-14T15:57:13+00:00,opencatalogi,deploy: 73677317e6325e5cc85715887ee2b248fc279629,14283/119/02,low,true
73677317e6325e5cc85715887ee2b248fc279629,Ruben van der Linde,2025-03-14T16:55:33+01:00,opencatalogi,We need an email addres,14283/119/02,low,false
ffc4c90be3318b3679ec66283e7e4d30ff1d79d1,Ruben van der Linde,2025-03-14T16:45:33+01:00,opencatalogi,Slowly getting there,14283/119/02,low,false
d36b0aacc73d2e418be12b225b052f642ff9e626,Ruben van der Linde,2025-03-14T16:41:54+01:00,opencatalogi,Let try this,14283/119/02,low,false
1d1ad6fc9969af88de2ac6d956a20a12d7527ba0,Ruben van der Linde,2025-03-14T16:32:43+01:00,opencatalogi,Lets fix docs intro,14283/119/02,low,false
695eaa95cdd7254baeba9d009c97adb8f5d2aa45,Ruben van der Linde,2025-03-14T16:30:55+01:00,opencatalogi,Let re add the api docs,14283/119/02,low,false
d6daaf155c87937833ac75f339682df086567239,Ruben van der Linde,2025-03-14T16:22:36+01:00,opencatalogi,More fixes,14283/119/02,low,false
59e834434aa8d9ad2ad8e749500e79a16673030c,Ruben van der Linde,2025-03-14T14:01:02+01:00,opencatalogi,Starting on the user documentation,14283/120/01,medium,false
567a1669d18d1290346bfa86e87e18f4766ad90c,Ruben van der Linde,2025-03-14T13:55:03+01:00,opencatalogi,Merge branch 'documentation' of https://github.com/ConductionNL/opencatalogi into documentation,14283/119/02,high,true
3e223472c2f8d0fa67e833598969713ad32b1ceb,Ruben van der Linde,2025-03-14T13:55:01+01:00,opencatalogi,installatie-van-nextcloud-development-omgevingHUnting for al the broken shizle,14283/119/02,low,false
3126ea49cfe61f4f6cfd266e04dcb42bf53a45b4,github-actions[bot],2025-03-14T12:43:41+00:00,opencatalogi,Render PlantUML files,14283/119/02,low,true
4aabd51f8472160a1185c1c6d20bbd33e1397d09,Ruben van der Linde,2025-03-14T13:43:22+01:00,opencatalogi,Renaming folders,14283/119/02,low,false
3aa4026f5605ba17f820fa91e1cccb3b5c4c7ad9,Ruben van der Linde,2025-03-14T13:32:14+01:00,opencatalogi,"Whoo hoo, lets go docu",14283/119/02,low,false
163b7de788f22b10e79ca5ee057028dca7249683,Ruben van der Linde,2025-03-14T12:56:28+01:00,opencatalogi,Add max runtime,14283/119/02,low,false
bf04597ce37f7eefeaf2eb94fc3da2e15b8ca9f9,rubenvdlinde,2025-03-14T11:56:10+00:00,opencatalogi,deploy: d54714cef93b3890c7217180927fbc15d25efb4b,14283/119/02,low,true
baed4ce49aee9969adfce51da828f87dfe628595,Ruben van der Linde,2025-03-14T12:55:00+01:00,opencatalogi,Can we do it wothout the email,14283/119/02,low,false
d54714cef93b3890c7217180927fbc15d25efb4b,Ruben van der Linde,2025-03-14T12:54:46+01:00,opencatalogi,New workflwo test,14283/119/02,low,false
9562acc80acda845c30e1439bf38c0aeacefbbe0,Ruben van der Linde,2025-03-14T12:51:24+01:00,opencatalogi,Kick node to 18,14283/119/02,low,false
7636340805d3c5afa66175584f848947c60c3298,Ruben van der Linde,2025-03-14T12:49:00+01:00,opencatalogi,Let try forcing it trough the packadge,14283/119/02,low,false
45fdcb03ce4d7be5e20d69232e9e702f3ebb6792,Ruben van der Linde,2025-03-14T12:42:12+01:00,opencatalogi,Remove redousaurus stuf,14283/119/02,low,false
9c908659fbc304c567104dd7cb6eff3e5fb9e72c,Ruben van der Linde,2025-03-14T12:39:39+01:00,opencatalogi,Let update the packadge,14283/119/02,low,false
ed95483107cac476651b6d62038efd77c84a4b73,Ruben van der Linde,2025-03-14T12:33:47+01:00,opencatalogi,Fixing all the docs errors,14283/120/02,medium,false
f71f9fc41ccd8c3852b857188723e72d1f55b55f,Ruben van der Linde,2025-03-14T12:26:11+01:00,opencatalogi,Doc fix,14283/119/02,low,false
215345f6b8a53bf0264c557245090795cf26a807,Ruben van der Linde,2025-03-14T12:18:31+01:00,opencatalogi,Doc fixws,14283/119/02,low,false
10341ee853e5db4c77627f367dbac939074d132e,Ruben van der Linde,2025-03-14T12:18:29+01:00,opencatalogi,More docs fixes,14283/119/02,low,false
f32067afac0d2af473352a90d5bbc0a7374da81a,Ruben van der Linde,2025-03-14T12:08:04+01:00,opencatalogi,Stil some doc fixes,14283/119/02,low,false
e029ba8f1b89b5af0916b9f94785cfb63737dcec,Ruben van der Linde,2025-03-14T12:02:18+01:00,opencatalogi,Really,14283/119/02,low,false
24f23d545903990b46dd6ff96e39f7a20fd68554,Ruben van der Linde,2025-03-14T12:01:08+01:00,opencatalogi,Fix breaks in zoeken,14283/119/02,low,false
4bb398d2a3c507138b91f62eee6ae2f1c4543f30,Ruben van der Linde,2025-03-14T11:24:23+01:00,opencatalogi,Lets do a packadge update,14283/119/02,low,false
849ef56f9ca66ec5946ac181c9cfc224c6dd220f,Ruben van der Linde,2025-03-14T11:22:03+01:00,opencatalogi,Fixing the broken links,14283/119/02,low,false
84568189c8c190e242dce23bf1e522721aa056a5,Ruben van der Linde,2025-03-14T10:51:11+01:00,opencatalogi,Merge remote-tracking branch 'origin/development' into documentation,14283/119/02,low,true
ccff0aad537d2041b6eaae2b6845d6a585350683,Ruben van der Linde,2025-03-14T10:50:13+01:00,opencatalogi,Lets update docusaurus,14283/119/02,low,false
2d063d6141469a2826799bd3deccbe3032a6d722,Ruben van der Linde,2025-03-14T10:42:51+01:00,opencatalogi,activating mermaid,14283/119/02,low,false
04329cf02a968e191481bded2bac89763eaee430,Ruben van der Linde,2025-03-14T10:39:59+01:00,opencatalogi,Clean up de basic docs folder,14283/119/02,low,false
db4c22f3d970718550ca1369864bfff18a527226,Wilco Louwerse,2025-03-13T15:11:36+01:00,opencatalogi,Added getters for all json fields that return [] when DB value = null,14283/119/02,low,false
375fb9324e7207a35410703633bd71871ec8a84a,Thijn,2025-03-11T14:57:51+01:00,opencatalogi,Merge pull request #224 from CBibop12/development,14283/119/02,low,true
33e3f4cebf00937cfdfd9614e6cf048402874e6b,Alex Rekachynskyi,2025-03-11T14:32:27+01:00,opencatalogi,"extra data is shown, empty fields prevented",14283/120/02,medium,false
8218473653bad52b578fc3e770b68492218b01c4,GitHub Action,2025-03-11T13:01:58+00:00,opencatalogi,Bump version to 0.6.73,14283/119/02,low,true
b141a6430f3308cea774846b5cb76e244869452c,Remko Huisman,2025-03-11T14:01:43+01:00,opencatalogi,Merge pull request #223 from ConductionNL/development,14283/119/02,low,true
7302b36ba1a3bfb1b1d3b4c6fccb972ad3e854e0,Remko Huisman,2025-03-11T11:11:07+01:00,opencatalogi,Merge pull request #161 from ConductionNL/feature/REGISTERS-83/workflows,14283/119/02,medium,true
a01b75e49bcd97c11f5d3027d2d62c7c52d44e8c,GitHub Action,2025-03-11T09:02:51+00:00,opencatalogi,Bump version to 0.6.72,14283/119/02,low,true
b96e90080f84c3d8848110dcbce218b91988c1ff,Robert Zondervan,2025-03-11T10:02:23+01:00,opencatalogi,Merge pull request #222 from ConductionNL/hotfix/unsupported-database-file,14283/119/01,medium,true
e4180c65fcee42b3e134e3572a607232e1998170,Robert Zondervan,2025-03-11T09:56:05+01:00,opencatalogi,Remove unsupported database file,14283/119/01,medium,false
5639e72c2543ce046dcd58110f4ad640ba396050,GitHub Action,2025-03-10T13:12:44+00:00,opencatalogi,Bump version to 0.6.71,14283/119/02,low,true
9d62a4db81ed37949579a8db2195aded2e065cb1,Remko Huisman,2025-03-10T14:12:05+01:00,opencatalogi,Merge pull request #221 from ConductionNL/development,14283/119/02,low,true
8c6d31b72ed00affd9614663d0330de70bb4a1f8,Remko Huisman,2025-03-10T13:55:25+01:00,opencatalogi,Merge pull request #220 from ConductionNL/adminsettings-fix,14283/120/01,medium,true
15276ef500fa95b17a474f6f02fa8e0fad350788,Remko,2025-03-10T13:51:49+01:00,opencatalogi,Fixed adminsettings not loading on register withoud schema's,14283/119/02,medium,false
1293be4f017d0d1663ff690663dec9bd70f1f8a4,Wilco Louwerse,2025-03-10T11:15:46+01:00,opencatalogi,Merge branch 'development' into feature/VSC-205/export-xml,14283/119/02,high,true
2bfd0b19d7e8db453f601b80f5632407c3dae705,GitHub Action,2025-03-07T12:33:02+00:00,opencatalogi,Bump version to 0.6.70,14283/119/02,low,true
768572e1ba4e172409306f45b8b1d3db18ffe237,Mwest2020,2025-03-07T13:32:05+01:00,opencatalogi,Resolve merge conflicts,14283/119/02,low,false
643be5bfa63eefbafe570466815c48d1e5fd8821,rubenvdlinde,2025-03-07T09:15:05+00:00,opencatalogi,Deploy website - based on 6376d66e11a67f6c5a0538c284ade1e6fd8b016e,14283/119/02,low,false
6376d66e11a67f6c5a0538c284ade1e6fd8b016e,Ruben van der Linde,2025-03-07T10:12:38+01:00,opencatalogi,New api docs,14283/119/02,low,false
92baa1c75ef7155d884f3c80995ab20468ec3215,rubenvdlinde,2025-03-07T08:42:34+00:00,opencatalogi,Deploy website - based on c26129be5890d18928e7716a32fb9e169306e3f3,14283/119/02,low,false
c26129be5890d18928e7716a32fb9e169306e3f3,Ruben van der Linde,2025-03-07T09:40:12+01:00,opencatalogi,Add search endpoint,14283/119/02,high,false
4802d19614d01ee34413da25c9e1af30442d7b95,rubenvdlinde,2025-03-06T15:45:12+00:00,opencatalogi,Deploy website - based on 06aab58da6ffb172e59b5d8679e82c4344de0db8,14283/119/02,low,false
06aab58da6ffb172e59b5d8679e82c4344de0db8,Ruben van der Linde,2025-03-06T16:42:44+01:00,opencatalogi,Een more fixes,14283/119/02,low,false
889771152050b6a7b64e6d9d8ecb7d2bde39dcf3,Ruben van der Linde,2025-03-06T16:34:24+01:00,opencatalogi,More documentation fixes,14283/119/02,low,false
59206491b92b946e17ce8ec82dcb170e2b0ee0bb,Ruben van der Linde,2025-03-06T16:22:49+01:00,opencatalogi,Update the gitnore,14283/119/02,low,false
8d44598355ecbab6b7323f54e4bcb3acd8917992,Ruben van der Linde,2025-03-06T16:18:45+01:00,opencatalogi,Try to fix the other markdowns,14283/119/02,low,false
ddef428d353b2d460afd145099d270e3ed40675e,Ruben van der Linde,2025-03-06T16:13:15+01:00,opencatalogi,fixed many files,14283/119/02,low,false
cb20b859302b3b822b3d39d6e46d1c862bb904c3,Ruben van der Linde,2025-03-06T15:57:34+01:00,opencatalogi,Lets fix some files,14283/119/02,low,false
97ed4dd53336d8571145c7fcf9e0c4bb4cc45396,Ruben van der Linde,2025-03-06T15:42:52+01:00,opencatalogi,Fixin broken links,14283/119/02,low,false
1e0d539d52f923a9818972f07a9448af6638a127,Ruben van der Linde,2025-03-06T15:21:18+01:00,opencatalogi,Link fix,14283/119/02,low,false
6e0ad627d68c5dbd027bbb589b942ae59a8018a1,Ruben van der Linde,2025-03-06T15:20:00+01:00,opencatalogi,Time out,14283/119/02,low,false
debadfa31f6304ec647b971d8c4d5544ac50146a,Ruben van der Linde,2025-03-06T14:51:39+01:00,opencatalogi,Merge branch 'documentation' of https://github.com/ConductionNL/opencatalogi into documentation,14283/119/02,high,true
b51817e7bc4a144986e990c3749ea10c4d2ffd5f,Ruben van der Linde,2025-03-06T14:51:38+01:00,opencatalogi,still workin on the redocsuarus,14283/119/02,low,false
bda74ef71211e67617681891a5dcd8b1ea272e64,github-actions[bot],2025-03-06T11:33:41+00:00,opencatalogi,Render PlantUML files,14283/119/02,low,true
89bfb102c83274cd980268cf738a0a066b591bbb,Ruben van der Linde,2025-03-06T12:32:56+01:00,opencatalogi,Lets get the content in the product page,14283/119/02,low,false
7a748fd51a15f489742aa460e5e86ae6e4cc93df,Ruben van der Linde,2025-03-06T12:25:16+01:00,opencatalogi,Lets setup api documentation,14283/119/02,low,false
1cbe474dad651e4a82c27d33a84b1ccf889b6a60,rubenvdlinde,2025-03-06T11:21:18+00:00,opencatalogi,Deploy website - based on 57871a791f952f7a0f2f9e5625c88de91db37147,14283/119/02,low,false
f1b1ede951c4d4c01f5285e7cf22a3861ab1fe31,Ruben van der Linde,2025-03-06T12:20:29+01:00,opencatalogi,Create CNAME,14283/119/02,low,false
e1bf463a7a81c3ebcd43b8c1c3bb6f25c5574133,Ruben van der Linde,2025-03-06T12:20:26+01:00,opencatalogi,Delete CNAME,14283/119/02,low,false
57871a791f952f7a0f2f9e5625c88de91db37147,Ruben van der Linde,2025-03-06T12:18:57+01:00,opencatalogi,propper domain switch,14283/119/02,low,false
5738ce290904139cfec11fe47f4774afbbab3956,rubenvdlinde,2025-03-06T11:12:46+00:00,opencatalogi,Deploy website - based on c5e4543585a5a5ed937dcaa4f32be8bcc71dc8bc,14283/119/02,low,false
c5e4543585a5a5ed937dcaa4f32be8bcc71dc8bc,Ruben van der Linde,2025-03-06T12:10:23+01:00,opencatalogi,Propper api link,14283/119/02,low,false
05f94a16f312fb7e795d5bf9ed7dbfabb8ff9208,rubenvdlinde,2025-03-06T10:46:25+00:00,opencatalogi,Deploy website - based on b3a2b20414b0049915a0811ac08b6b89af0d7b70,14283/119/02,low,false
b3a2b20414b0049915a0811ac08b6b89af0d7b70,Ruben van der Linde,2025-03-06T11:44:03+01:00,opencatalogi,Add redocsaurus,14283/119/02,low,false
95eb8271bc76c55d28c3cb76cb39cd498bf457c2,Remko Huisman,2025-03-05T11:38:45+01:00,opencatalogi,Merge pull request #219 from ConductionNL/feature/fix-limit-on-attachments,14283/119/02,low,true
c96b62bc5037f35920de7ad9b4b55dd5293b555a,Remko,2025-03-05T11:35:12+01:00,opencatalogi,Added requestParams to attachments,14283/119/02,low,false
dd2bcf912df1e99c74cd818b4cae580f1189e1f3,Remko Huisman,2025-02-28T16:13:13+01:00,opencatalogi,Merge pull request #218 from ConductionNL/master,14283/119/02,low,true
f8a1c6241a05e38e0b02772c973563228eb6b3fd,Remko Huisman,2025-02-28T14:57:13+01:00,opencatalogi,Merge pull request #216 from ConductionNL/fix/publication-source-feild,14283/119/02,high,true
8a3aa9814b002538116c53a2d96157b848e9b682,GitHub Action,2025-02-28T13:57:11+00:00,opencatalogi,Bump version to 0.6.69,14283/119/02,low,true
7bdaacb68d3298d7c56a39b9828702e118665332,Remko Huisman,2025-02-28T14:56:46+01:00,opencatalogi,Merge pull request #217 from ConductionNL/hotfix/attachments-show-no-results,14283/119/02,low,true
79c7c1d3fb8b7eab47437db5226b86a1fa2f4b54,Remko,2025-02-28T14:52:32+01:00,opencatalogi,Merge branch 'fix/publication-source-feild' into hotfix/attachments-show-no-results,14283/119/02,high,true
070a3ff89a511e8b2cc7bde15902668546191b35,Remko,2025-02-28T14:49:35+01:00,opencatalogi,Fixed attachments showing empty results array,14283/119/02,low,false
178e3233446018ca284a0f4ef06fe977c944cda8,Remko,2025-02-28T14:48:22+01:00,opencatalogi,Fixed object:uuid showing in tags,14283/119/02,low,false
4480d13f98a8120723a4fe05277fdaba2c9d79e8,Barry Brands,2025-02-28T14:35:44+01:00,opencatalogi,Added source field publication.ts,14283/119/02,high,false
bee731ffd03d136a30b29bf99a48d48bda78e2ea,GitHub Action,2025-02-28T13:09:01+00:00,opencatalogi,Bump version to 0.6.68,14283/119/02,low,true
a050875697fec4191e608c20a48b81981dd3a9e2,Remko Huisman,2025-02-28T14:08:38+01:00,opencatalogi,Merge pull request #215 from ConductionNL/hotfix/getFiles,14283/119/02,low,true
c4fa026920529df24ec631d9c38ae13eb39dc03f,Remko,2025-02-28T14:07:02+01:00,opencatalogi,hotfix,14283/119/02,low,false
aa21a93ccbfcd6d2f9e017ad9dba322a0ca5b8a5,GitHub Action,2025-02-28T12:39:52+00:00,opencatalogi,Bump version to 0.6.67,14283/119/02,low,true
2215fbb18c45cee278bcd29e0b2ad78b29abe8b9,Remko Huisman,2025-02-28T13:39:22+01:00,opencatalogi,Merge pull request #214 from ConductionNL/development,14283/119/02,low,true
41d9f86148e63e1350260ad0970895fe52cefd7b,Remko Huisman,2025-02-28T13:28:01+01:00,opencatalogi,Merge pull request #213 from ConductionNL/feature/VSC-190/pagination,14283/119/02,low,true
883b0c0461c04235876b293593319be0801fd3c2,Remko,2025-02-28T12:46:06+01:00,opencatalogi,cleanup,14283/119/02,low,false
6136d84b8e3c3a65b1de23edeeaaacfa2f5b72ae,Remko,2025-02-28T12:39:36+01:00,opencatalogi,Updated getPublicationAttachments to have options,14283/119/02,high,false
630a49cd092de54784c69c82b12a9e8b0a55a6b9,Remko,2025-02-28T12:27:21+01:00,opencatalogi,Added loading state,14283/119/02,low,false
a9d73b663243c62d5946656b8af0549ab7ab9a9e,Remko,2025-02-28T12:14:19+01:00,opencatalogi,Updated file buttons,14283/119/02,low,false
d447eee1337828638821bde6c8a0f32a7b2954c5,Thijn,2025-02-28T11:40:49+01:00,opencatalogi,Merge remote-tracking branch 'origin/feature/VSC-190/pagination' into feature/VSC-190/pagination,14283/119/02,low,true
cffbddca81e28d9f8b72427abece0d0880cb399e,Thijn,2025-02-28T11:40:22+01:00,opencatalogi,added modal for deleting attachment,14283/119/02,low,false
1f73661683960d599c3e4c9fb18e084adadb4476,Remko,2025-02-28T11:39:53+01:00,opencatalogi,Added better readability for issue https://github.com/OpenCatalogi/.github/issues/399,14283/119/02,high,false
73216fec224f36bd9da927fe71699afba02b0f03,Ruben van der Linde,2025-02-28T11:05:46+01:00,opencatalogi,Calling the proper function,14283/119/02,low,false
f549a29dae0fc8e94b99b3c883d977e24e82838b,Ruben van der Linde,2025-02-28T10:32:04+01:00,opencatalogi,Merge branch 'feature/VSC-190/pagination' of https://github.com/ConductionNL/opencatalogi into feature/VSC-190/pagination,14283/119/02,high,true
615f86ef3d2a251fcf764d3c78b404c6babfb1de,Ruben van der Linde,2025-02-28T10:32:03+01:00,opencatalogi,BUg fixing publish,14283/119/02,low,false
6831aadc8f57f972eb20a92f0ac349c55ad068f6,Remko,2025-02-28T10:31:49+01:00,opencatalogi,Tags now are fetched from backend and include recently added tags,14283/119/02,low,false
213717bfcba0323112dd637732e41f61b0faca67,Ruben van der Linde,2025-02-28T09:50:04+01:00,opencatalogi,Merge branch 'feature/VSC-190/pagination' of https://github.com/ConductionNL/opencatalogi into feature/VSC-190/pagination,14283/119/02,high,true
e4877378ef08fc31fded9ecb1a32cbd526ad1206,Ruben van der Linde,2025-02-28T09:50:03+01:00,opencatalogi,Add the route to get all the tags,14283/119/02,low,false
c56652f154e3578b3cb3fa193316954806f449c3,Remko,2025-02-28T09:44:59+01:00,opencatalogi,Added taggable to NcSelect,14283/119/02,low,false
bb1bd9e60b1223a70b4f0c70dbc209a11eb4f774,Ruben van der Linde,2025-02-28T09:33:44+01:00,opencatalogi,Lets allow an empty tag array so that user can set tags to zero,14283/120/01,medium,false
4ad67cdb6584389da32e8f5ba11461131197e070,Remko,2025-02-28T09:13:13+01:00,opencatalogi,Set tags to multi formData,14283/119/02,low,false
3f81319ee300b9470cebbffbb68a8e8a44dd012b,Remko,2025-02-27T17:54:57+01:00,opencatalogi,Update,14283/119/02,low,false
a23bd3a8c097583bbfe71bd7b19bb53d406853be,Ruben van der Linde,2025-02-27T17:24:10+01:00,opencatalogi,Let make the content optional,14283/119/02,low,false
1688d685d682dd1c8a21c3f23d80c410df25d527,Ruben van der Linde,2025-02-27T16:56:36+01:00,opencatalogi,Merge branch 'feature/VSC-190/pagination' of https://github.com/ConductionNL/opencatalogi into feature/VSC-190/pagination,14283/119/02,high,true
6e8ac062743acd9152cdfdb9d901bbf12c80ee92,Ruben van der Linde,2025-02-27T16:56:36+01:00,opencatalogi,request parameters mee sturen naar format files,14283/119/02,low,false
922057a27542c7e2be97f69a256a090ad57bfcae,Remko,2025-02-27T16:30:30+01:00,opencatalogi,cleanup,14283/119/02,low,false
c8b47a106e23cdde5c49037670ab75bcd4a34032,Remko,2025-02-27T16:30:30+01:00,opencatalogi,cleanup,14283/119/02,low,false
0474bd4fde2d36da2f31692530097fb063cc7008,Remko,2025-02-27T16:22:56+01:00,opencatalogi,Merge branch 'feature/VSC-186/attachment-buttons' into feature/VSC-190/pagination,14283/119/02,low,true
fc5db08dba8451513336abe7e04ba00d85d5ed7d,Remko,2025-02-27T16:22:35+01:00,opencatalogi,Added buttons,14283/119/02,low,false
39f0f332cb9f54be883894541839b893995aa09f,GitHub Action,2025-02-27T09:23:08+00:00,opencatalogi,Bump version to 0.6.66,14283/119/02,low,true
b33f1bd150d8f1721c475152b021d754fc7e593b,Remko Huisman,2025-02-27T10:22:39+01:00,opencatalogi,Merge pull request #211 from ConductionNL/development,14283/119/02,low,true
90d7f5eb1f1a9f465577ccdb3eac9fa61b6e1bb1,Remko Huisman,2025-02-27T10:16:03+01:00,opencatalogi,Merge pull request #210 from ConductionNL/feature/VSC-186/attachment-buttons,14283/119/02,low,true
f534e4f7ff271b0714e796dfaac535e0b3f3657e,Remko,2025-02-27T10:14:06+01:00,opencatalogi,Updated publication validation,14283/119/02,high,false
3e7b4da1c2f7389f2af4696739a1d5c519a4df73,Remko Huisman,2025-02-26T10:06:57+01:00,opencatalogi,Merge pull request #209 from ConductionNL/feature/IBOC-165/auto-upload,14283/119/02,low,true
f122b9a59f27c0568c7d39e7411ae7d7e9f7e5f8,Remko,2025-02-26T10:06:34+01:00,opencatalogi,"Fixed get files on all calls, remove to large file from list, fixed lint issues",14283/119/01,low,false
1490a2844da24c1259b216ccce60f3a70d0db310,Ruben van der Linde,2025-02-26T08:05:36+01:00,opencatalogi,Very simple setup for missing file logic,14283/120/02,low,false
8045bf0c5761a3cc07140117dfc726bade061f2e,Thijn,2025-02-25T18:24:55+01:00,opencatalogi,Merge branch 'development' into feature/IBOC-165/auto-upload,14283/119/02,low,true
e230d84605077f665d30c290dee309a31a6917b0,Thijn,2025-02-25T18:23:56+01:00,opencatalogi,Merge pull request #206 from ConductionNL/feature/IBOC-164/files-upload-singular,14283/119/02,low,true
277a35529cd1cf1d57806bb9af1facb44be835bf,Thijn,2025-02-25T18:22:34+01:00,opencatalogi,added auto-upload functionality,14283/119/02,low,false
3e3d94668bf9f056cb372b9b9cd78b62e955129b,GitHub Action,2025-02-25T14:52:11+00:00,opencatalogi,Bump version to 0.6.65,14283/119/02,low,true
dbdb2a63787d15f700dd3130838a5b97da26b58e,Barry Brands,2025-02-25T15:51:37+01:00,opencatalogi,Merge pull request #208 from ConductionNL/development,14283/119/02,low,true
a49b70726a674a9d2ea69cd5aeb04e0eff20733c,Barry Brands,2025-02-25T15:27:33+01:00,opencatalogi,Merge pull request #207 from ConductionNL/fix/REGISTERS-105/continue-on-error-extend,14283/119/02,medium,true
8cab6c4a2a344a17aa290f69f9a596ceb2a90a2b,Barry Brands,2025-02-25T10:56:40+01:00,opencatalogi,removed commented code,14283/119/02,low,false
2974d70c887e37415a25d54ee311c8ebd028d95d,Barry Brands,2025-02-24T18:00:20+01:00,opencatalogi,Continue on error while extending,14283/120/02,medium,false
53bd68f9366da7011356aeaddf89b314abf94615,Thijn,2025-02-24T17:00:21+01:00,opencatalogi,made files upload individually,14283/119/02,low,false
e99aca3eba84a698f27b248df200ef1a90634730,Thijn,2025-02-24T16:19:53+01:00,opencatalogi,Merge branch 'development' into feature/IBOC-164/files-upload-singular,14283/119/02,low,true
1bab2060731b796ae9b204061d32345ff17b0ecf,Remko Huisman,2025-02-24T15:53:14+01:00,opencatalogi,Merge pull request #205 from ConductionNL/feature/IBOC-163/Autoshare,14283/119/02,low,true
ef7b368225d67a9f5107e4f6d91cc30182daca31,Remko,2025-02-24T15:30:24+01:00,opencatalogi,Cleanup,14283/119/02,low,false
ddb98d8a738ef0821f0d75574e5480d9cfa95096,Remko,2025-02-24T15:27:21+01:00,opencatalogi,Added auto-share switch,14283/119/02,low,false
4a44fecadc75c4c38bcd7909074160555bde9df5,Thijn,2025-02-21T11:43:22+01:00,opencatalogi,Merge pull request #203 from ConductionNL/feature/IBOC-158/add-eigenschap-fix,14283/119/02,low,true
ac7f80b5583c3c33622d3e582256d7021e1e5b6d,Thijn,2025-02-21T11:37:30+01:00,opencatalogi,added proper modal closing cleanup,14283/119/02,low,false
